name,birth_date,player_wiki_link,city,population,city_wiki,parent_city,is_manual
Konrád János,1946.08.22,http://hu.wikipedia.org/wiki/Konr%C3%A1d_J%C3%A1nos_(labdar%C3%BAg%C3%B3),Hercegszentmárton,394.0,https://hu.wikipedia.org/wiki/Hercegszentmárton,,
Konrád Jenő,1894.08.13,http://hu.wikipedia.org/wiki/Konr%C3%A1d_Jen%C5%91,Palánka,29449.0,http://hu.wikipedia.org/wiki/Pal%C3%A1nka_(Szerbia),,
Konrád Kálmán,1896.05.23,http://hu.wikipedia.org/wiki/Konr%C3%A1d_K%C3%A1lm%C3%A1n,Palánka,29449.0,http://hu.wikipedia.org/wiki/Pal%C3%A1nka_(Szerbia),,
Kónya József,1920.03.06,https://hu.wikipedia.org/wiki/Kónya_József_(labdarúgó),Ercsi,8136.0,https://hu.wikipedia.org/wiki/Ercsi,,
Könyves Norbert,1989.06.10,https://hu.wikipedia.org/wiki/Könyves_Norbert,Zenta,20302.0,https://hu.wikipedia.org/wiki/Zenta,,
Koplárovics Béla,1981.06.07,http://hu.wikipedia.org/wiki/Kopl%C3%A1rovics_B%C3%A9la,Barcs,9845.0,https://hu.wikipedia.org/wiki/Barcs,,
Korányi Lajos,1907.05.15,http://hu.wikipedia.org/wiki/Kor%C3%A1nyi_Lajos,Szeged,158829.0,https://hu.wikipedia.org/wiki/Szeged,,
Korányi Mátyás,1910.02.24,http://hu.wikipedia.org/wiki/Kor%C3%A1nyi_M%C3%A1ty%C3%A1s,Szeged,158829.0,https://hu.wikipedia.org/wiki/Szeged,,
Korcsmár Zsolt,1989.01.09,http://hu.wikipedia.org/wiki/Korcsm%C3%A1r_Zsolt,Komló,21854.0,http://hu.wikipedia.org/wiki/Koml%C3%B3_(telep%C3%BCl%C3%A9s),,
Korhut Mihály,1988.12.01,https://hu.wikipedia.org/wiki/Korhut_Mih%C3%A1ly,Miskolc,145248.0,https://hu.wikipedia.org/wiki/Miskolc,,
Koródy Károly,1887.02.08,http://hu.wikipedia.org/wiki/Kor%C3%B3dy_K%C3%A1roly,Látrány,1365.0,https://hu.wikipedia.org/wiki/Látrány,,
Korolovszky Gábor,1979.07.11,http://hu.wikipedia.org/wiki/Korolovszky_G%C3%A1bor,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Korsós Attila,1971.12.25,http://hu.wikipedia.org/wiki/Kors%C3%B3s_Attila,Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Korsós György,1976.08.22,http://hu.wikipedia.org/wiki/Kors%C3%B3s_Gy%C3%B6rgy,Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Korsós István,1941.07.30,http://hu.wikipedia.org/wiki/Kors%C3%B3s_Istv%C3%A1n,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kósa Lajos,1898.06.11,http://hu.wikipedia.org/wiki/K%C3%B3sa_Lajos_(labdar%C3%BAg%C3%B3),?,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Kőszegi György,1888.10.22,,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Koszta János,1959.03.18,http://hu.wikipedia.org/wiki/Koszta_J%C3%A1nos,Sajószentpéter,11274.0,https://hu.wikipedia.org/wiki/Sajószentpéter,,
Kotász Antal,1929.09.01,http://hu.wikipedia.org/wiki/Kot%C3%A1sz_Antal,Vasvár,3946.0,https://hu.wikipedia.org/wiki/Vasvár,,
Kovács Attila,1956.02.24,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Attila_(labdar%C3%BAg%C3%B3,_1956)",Pécs,141031.0,http://hu.wikipedia.org/wiki/P%C3%A9cs,,
Kovács Béla,1952.08.09,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_B%C3%A9la_(labdar%C3%BAg%C3%B3,_1952)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovács Béla,1977.03.30,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_B%C3%A9la_(labdar%C3%BAg%C3%B3,_1977)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovács Elemér,1890.06.30,http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Elem%C3%A9r,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovács Ervin,1967.01.24,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Ervin_(labdar%C3%BAg%C3%B3,_1967)",Bercel,1747.0,https://hu.wikipedia.org/wiki/Bercel,,
Kovács Ferenc,1934.01.07,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Ferenc_(labdar%C3%BAg%C3%B3,_1934)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovács Imre,1921.11.26,"https://hu.wikipedia.org/wiki/Kovács_Imre_(labdarúgó,_1921)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovács Imre Pál,1917.11.25,http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Imre_P%C3%A1l,Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Kovács István,1992.03.27,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Istv%C3%A1n_(labdar%C3%BAg%C3%B3,_1992)",Szombathely,78446.0,https://hu.wikipedia.org/wiki/Szombathely,,
Kovács István,1953.04.21,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Istv%C3%A1n_(labdar%C3%BAg%C3%B3,_1953)",Salgótarján,31223.0,https://hu.wikipedia.org/wiki/Salgótarján,,
Kovács János,1919.03.13,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_J%C3%A1nos_(labdar%C3%BAg%C3%B3,_1918)",Temesvár,250849.0,https://hu.wikipedia.org/wiki/Temesvár,,
Kovács József,1949.04.08,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_J%C3%B3zsef_(labdar%C3%BAg%C3%B3,_1949)",Balatonlelle,5018.0,https://hu.wikipedia.org/wiki/Balatonlelle,,
Kovács József,1966.07.31,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_J%C3%B3zsef_(labdar%C3%BAg%C3%B3,_1966)",Veszprém,56777.0,https://hu.wikipedia.org/wiki/Veszprém,,
Kovács József,1923.07.29,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_J%C3%B3zsef_(labdar%C3%BAg%C3%B3,_1923)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovács Kálmán,1965.09.11,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_K%C3%A1lm%C3%A1n_(labdar%C3%BAg%C3%B3,_1965)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovács Lajos,1894.04.27,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Lajos_(labdar%C3%BAg%C3%B3,_1894)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovács László,1951.04.24,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_L%C3%A1szl%C3%B3_(labdar%C3%BAg%C3%B3,_1951)",Tatabánya,65874.0,https://hu.wikipedia.org/wiki/Tatabánya,,
Kovács Miklós,1911.12.29,http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Mikl%C3%B3s_(labdar%C3%BAg%C3%B3),Mehádia,2093.0,https://hu.wikipedia.org/wiki/Mehádia,,
Kovács Péter,1978.02.07,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_P%C3%A9ter_(labdar%C3%BAg%C3%B3,_1978)",Salgótarján,31223.0,https://hu.wikipedia.org/wiki/Salgótarján,,
Kovács Zoltán,1973.09.24,"http://hu.wikipedia.org/wiki/Kov%C3%A1cs_Zolt%C3%A1n_(labdar%C3%BAg%C3%B3,_1973)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovácsik Ádám,1991.04.04,https://hu.wikipedia.org/wiki/Kovácsik_Ádám,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kovácsy Béla,1904.08.31,http://hu.wikipedia.org/wiki/Kov%C3%A1csy_B%C3%A9la_(labdar%C3%BAg%C3%B3),Nyíregyháza,115711.0,https://hu.wikipedia.org/wiki/Nyíregyháza,,
Kozma István,1964.12.03,http://hu.wikipedia.org/wiki/Kozma_Istv%C3%A1n_(labdar%C3%BAg%C3%B3),Pásztó,8545.0,https://hu.wikipedia.org/wiki/Pásztó,,
Kozma Mihály,1949.09.01,http://hu.wikipedia.org/wiki/Kozma_Mih%C3%A1ly_(labdar%C3%BAg%C3%B3),Tápé,4708.0,http://hu.wikipedia.org/wiki/T%C3%A1p%C3%A9,Szeged,m
Krempels Béla,1888.12.15,http://hu.wikipedia.org/wiki/Krempels_B%C3%A9la,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kripkó József,1901.03.01,http://hu.wikipedia.org/wiki/Kripk%C3%B3_J%C3%B3zsef,Miskolc,145248.0,https://hu.wikipedia.org/wiki/Miskolc,,
Kriston Attila,1975.06.06,http://hu.wikipedia.org/wiki/Kriston_Attila,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kropacsek Ferenc,1899.09.07,http://hu.wikipedia.org/wiki/Kropacsek_Ferenc,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kruczler István,1897.10.06,http://hu.wikipedia.org/wiki/Krutzler_J%C3%B3zsef,Szombathely,78446.0,https://hu.wikipedia.org/wiki/Szombathely,,
Kű Lajos,1948.07.05,http://hu.wikipedia.org/wiki/K%C5%B1_Lajos,Székesfehérvár,95915.0,https://hu.wikipedia.org/wiki/Székesfehérvár,,
Kubala László,1927.06.10,http://hu.wikipedia.org/wiki/Kubala_L%C3%A1szl%C3%B3,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kuharszki Béla,1940.04.29,http://hu.wikipedia.org/wiki/Kuharszki_B%C3%A9la,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kürschner Izidor,1885.03.23,https://hu.wikipedia.org/wiki/Kürschner_Izidor,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kutasi László,1949.07.29,http://hu.wikipedia.org/wiki/Kutasi_L%C3%A1szl%C3%B3,Kiskunfélegyháza,28803.0,https://hu.wikipedia.org/wiki/Kiskunfélegyháza,,
Kuti István,1938.07.22,http://hu.wikipedia.org/wiki/Kuti_Istv%C3%A1n_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Kuti László,1954.10.23,http://hu.wikipedia.org/wiki/Kuti_L%C3%A1szl%C3%B3_(labdar%C3%BAg%C3%B3),Székesfehérvár,95915.0,https://hu.wikipedia.org/wiki/Székesfehérvár,,
Kuttor Attila,1970.05.29,http://hu.wikipedia.org/wiki/Kuttor_Attila,Miskolc,145248.0,https://hu.wikipedia.org/wiki/Miskolc,,
Kvasz János,1905.06.14,http://hu.wikipedia.org/wiki/K%C3%B6ves_J%C3%A1nos_(labdar%C3%BAg%C3%B3),Békéscsaba,55091.0,https://hu.wikipedia.org/wiki/Békéscsaba,,
Kvaszta Lajos,1959.05.25,http://hu.wikipedia.org/wiki/Kvaszta_Lajos,Sajószentpéter,11274.0,https://hu.wikipedia.org/wiki/Sajószentpéter,,
Laborcz Lajos,1920.08.19,http://hu.wikipedia.org/wiki/Laborcz_Lajos,Cegléd,36344.0,https://hu.wikipedia.org/wiki/Cegléd,,
Laczkó Zsolt,1986.12.18,http://hu.wikipedia.org/wiki/Laczk%C3%B3_Zsolt,Szeged,158829.0,https://hu.wikipedia.org/wiki/Szeged,,
Lakat Károly dr.,1920.11.27,http://hu.wikipedia.org/wiki/Lakat_K%C3%A1roly,Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Lakatos Ferenc,1965.08.31,http://hu.wikipedia.org/wiki/Lakatos_Ferenc_(labdar%C3%BAg%C3%B3),Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Lakinger Lajos,1943.05.23,http://hu.wikipedia.org/wiki/Lakinger_Lajos,Ősi,1965.0,https://hu.wikipedia.org/wiki/Ősi,,
Lakos Pál,1974.01.21,http://hu.wikipedia.org/wiki/Lakos_P%C3%A1l,Kapuvár,9953.0,https://hu.wikipedia.org/wiki/Kapuvár,,
Lang Ádám,1993.01.17,https://hu.wikipedia.org/wiki/Lang_Ádám,Veszprém,56777.0,https://hu.wikipedia.org/wiki/Veszprém,,
Lantos Mihály,1928.09.29,http://hu.wikipedia.org/wiki/Lantos_Mih%C3%A1ly,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Lázár Gyula,1911.01.24,http://hu.wikipedia.org/wiki/L%C3%A1z%C3%A1r_Gyula_(labdar%C3%BAg%C3%B3),Füzesgyarmat,4959.0,https://hu.wikipedia.org/wiki/Füzesgyarmat,,
Lázár Pál,1988.03.11,http://hu.wikipedia.org/wiki/L%C3%A1z%C3%A1r_P%C3%A1l_(labdar%C3%BAg%C3%B3),Debrecen,201582.0,https://hu.wikipedia.org/wiki/Debrecen,,
Lázok János,1984.10.04,http://hu.wikipedia.org/wiki/L%C3%A1zok_J%C3%A1nos_(labdar%C3%BAg%C3%B3),Elek,4246.0,http://hu.wikipedia.org/wiki/Elek_(telep%C3%BCl%C3%A9s),,
Leandro de Almeida,1982.03.19,http://hu.wikipedia.org/wiki/Leandro_de_Almeida,Cornélio Procópio,47842.0,https://en.wikipedia.org/wiki/Cornélio_Procópio,,
Leitner Hermann,1901.12.02,http://hu.wikipedia.org/wiki/Leitner_Hermann,Frankfurt am Main,773068.0,https://hu.wikipedia.org/wiki/Frankfurt_am_Main,,
Lendvai Miklós,1975.04.07,http://hu.wikipedia.org/wiki/Lendvai_Mikl%C3%B3s,Zalaegerszeg,55433.0,https://hu.wikipedia.org/wiki/Zalaegerszeg,,
Lenkei Sándor,1936.11.09,http://hu.wikipedia.org/wiki/Lenkei_S%C3%A1ndor,Újpest,116057.0,http://hu.wikipedia.org/wiki/%C3%9Ajpest_(t%C3%B6rt%C3%A9nelmi_telep%C3%BCl%C3%A9s),,
Lhottka Ferenc,1896,http://hu.wikipedia.org/wiki/Lhottka_Ferenc,?,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Ligeti Jenő,1905.08.14,http://hu.wikipedia.org/wiki/Ligeti_Jen%C5%91,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Limperger Zsolt,1968.09.13,http://hu.wikipedia.org/wiki/Limperger_Zsolt,Pápa,28789.0,http://hu.wikipedia.org/wiki/P%C3%A1pa_(telep%C3%BCl%C3%A9s),,
Lipcsei Péter,1972.03.28,http://hu.wikipedia.org/wiki/Lipcsei_P%C3%A9ter,Kazincbarcika,24373.0,https://hu.wikipedia.org/wiki/Kazincbarcika,,
Lipták Zoltán,1984.12.10,http://hu.wikipedia.org/wiki/Lipt%C3%A1k_Zolt%C3%A1n,Salgótarján,31223.0,https://hu.wikipedia.org/wiki/Salgótarján,,
Lisztes Krisztián,1976.07.02,http://hu.wikipedia.org/wiki/Lisztes_Kriszti%C3%A1n,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Lóránt Gyula,1923.02.06,http://hu.wikipedia.org/wiki/L%C3%B3r%C3%A1nt_Gyula,Kőszeg,11723.0,https://hu.wikipedia.org/wiki/Kőszeg,,
Lőrincz Emil,1965.09.29,"http://hu.wikipedia.org/wiki/L%C5%91rincz_Emil_(labdar%C3%BAg%C3%B3,_1965)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Lovász Ferenc,1967.01.24,http://hu.wikipedia.org/wiki/Lov%C3%A1sz_Ferenc,Komló,21854.0,http://hu.wikipedia.org/wiki/Koml%C3%B3_(telep%C3%BCl%C3%A9s),,
Lovrencsics Gergő,1988.09.01,http://hu.wikipedia.org/wiki/Lovrencsics_Gerg%C5%91,Szolnok,67126.0,https://hu.wikipedia.org/wiki/Szolnok,,
Lőw Zsolt,1979.04.29,http://hu.wikipedia.org/wiki/L%C5%91w_Zsolt,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Ludvig Bertalan,1891.03.08,http://hu.wikipedia.org/wiki/Ludwig_B%C3%A9la,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Lukács Sándor,1951.09.20,http://hu.wikipedia.org/wiki/Luk%C3%A1cs_S%C3%A1ndor_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Lutz Lajos,1900.07.19,http://hu.wikipedia.org/wiki/Lutz_Lajos,Újpest,116057.0,http://hu.wikipedia.org/wiki/%C3%9Ajpest_(t%C3%B6rt%C3%A9nelmi_telep%C3%BCl%C3%A9s),,
Lyka Antal,1908.05.29,http://hu.wikipedia.org/wiki/Lyka_Antal,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Machos Ferenc,1932.06.30,http://hu.wikipedia.org/wiki/Machos_Ferenc,Tatabánya,65874.0,https://hu.wikipedia.org/wiki/Tatabánya,,
Madar Csaba,1974.10.08,http://hu.wikipedia.org/wiki/Madar_Csaba,Püspökladány,13180.0,https://hu.wikipedia.org/wiki/Püspökladány,,
Magda Béla,1911.07.07,http://hu.wikipedia.org/wiki/Magda_B%C3%A9la,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Magyar Ferenc,1905,http://hu.wikipedia.org/wiki/Magyar_Ferenc_(labdar%C3%BAg%C3%B3),?,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Magyar István,1955.08.04,http://hu.wikipedia.org/wiki/Magyar_Istv%C3%A1n_(labdar%C3%BAg%C3%B3),Tiszapüspöki,1981.0,https://hu.wikipedia.org/wiki/Tiszapüspöki,,
Májer Lajos,1956.08.24,http://hu.wikipedia.org/wiki/M%C3%A1jer_Lajos,Sárbogárd,11475.0,https://hu.wikipedia.org/wiki/Sárbogárd,,
Majoros Árpád,1983.12.21,http://hu.wikipedia.org/wiki/Majoros_%C3%81rp%C3%A1d,Szolnok,67126.0,https://hu.wikipedia.org/wiki/Szolnok,,
Mándi Gyula,1899.07.14,http://hu.wikipedia.org/wiki/M%C3%A1ndi_Gyula,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Mandl Frigyes,1888.08.28,http://hu.wikipedia.org/wiki/Mandl_Frigyes,Kiszető,674.0,https://hu.wikipedia.org/wiki/Kiszető,,
Manglitz Ferenc,1883.07.28,http://hu.wikipedia.org/wiki/Manglitz_Ferenc,?,1671004.0,http://hu.wikipedia.org/wiki/Budapest,,
Máriási Zsolt,1967.10.14,http://hu.wikipedia.org/wiki/M%C3%A1ri%C3%A1si_Zsolt,Ózd,30865.0,https://hu.wikipedia.org/wiki/Ózd,,
Marik György,1924.04.04,http://hu.wikipedia.org/wiki/Marik_Gy%C3%B6rgy,Békéscsaba,55091.0,https://hu.wikipedia.org/wiki/Békéscsaba,,
Markos Imre,1908.06.09,http://hu.wikipedia.org/wiki/Markos_Imre,Kispest,50000.0,http://hu.wikipedia.org/wiki/Kispest,BP,m
Márkvárt Dávid,1994.09.20,https://hu.wikipedia.org/wiki/Márkvárt_Dávid,Szekszárd,30057.0,https://hu.wikipedia.org/wiki/Szekszárd,,
Marosvári Béla,1919.04.07,http://hu.wikipedia.org/wiki/Marosv%C3%A1ri_B%C3%A9la,Kovászi,2494.0,https://hu.wikipedia.org/wiki/Kovászi,,
Marozsán János,1965.05.13,http://hu.wikipedia.org/wiki/Marozs%C3%A1n_J%C3%A1nos,Újfehértó,12218.0,https://hu.wikipedia.org/wiki/Újfehértó,,
Márton Gábor,1966.10.15,http://hu.wikipedia.org/wiki/M%C3%A1rton_G%C3%A1bor_(labdar%C3%BAg%C3%B3),Pécs,141031.0,http://hu.wikipedia.org/wiki/P%C3%A9cs,,
Martos Győző,1949.12.15,http://hu.wikipedia.org/wiki/Martos_Gy%C5%91z%C5%91,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Máté János,1948.12.23,"http://hu.wikipedia.org/wiki/M%C3%A1t%C3%A9_J%C3%A1nos_(labdar%C3%BAg%C3%B3,_1948)",Bonyhád,12163.0,https://hu.wikipedia.org/wiki/Bonyhád,,
Mathesz Imre,1937.03.25,http://hu.wikipedia.org/wiki/Mathesz_Imre,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Mátrai Sándor,1932.11.20,http://hu.wikipedia.org/wiki/M%C3%A1trai_S%C3%A1ndor,Nagyszénás,4416.0,https://hu.wikipedia.org/wiki/Nagyszénás,,
Mátyus János,1974.12.20,http://hu.wikipedia.org/wiki/M%C3%A1tyus_J%C3%A1nos,Győr,130020.0,https://hu.wikipedia.org/wiki/Győr,,
Medgyessy Iván,1884.06.08,http://hu.wikipedia.org/wiki/Medgyessy_Iv%C3%A1n,Balogfala,780.0,https://hu.wikipedia.org/wiki/Balogfala,,
Megyeri Balázs,1990.03.31,http://hu.wikipedia.org/wiki/Megyeri_Bal%C3%A1zs,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Megyesi István,1949.03.31,http://hu.wikipedia.org/wiki/Megyesi_Istv%C3%A1n,Csanytelek,2537.0,https://hu.wikipedia.org/wiki/Csanytelek,,
Mészáros Árpád,1890.07.19,http://hu.wikipedia.org/wiki/M%C3%A9sz%C3%A1ros_%C3%81rp%C3%A1d_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Mészáros Ferenc,1963.07.06,"http://hu.wikipedia.org/wiki/M%C3%A9sz%C3%A1ros_Ferenc_(labdar%C3%BAg%C3%B3,_1963)",Szekszárd,30057.0,https://hu.wikipedia.org/wiki/Szekszárd,,
Mészáros Ferenc,1919.05.05,"http://hu.wikipedia.org/wiki/M%C3%A9sz%C3%A1ros_Ferenc_(labdar%C3%BAg%C3%B3,_1919)",Muzsla,1912.0,http://hu.wikipedia.org/wiki/Muzsla_(telep%C3%BCl%C3%A9s),,
Mészáros Ferenc,1950.04.11,"http://hu.wikipedia.org/wiki/M%C3%A9sz%C3%A1ros_Ferenc_(labdar%C3%BAg%C3%B3,_1950)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Mészáros István,1899.02.04,"https://hu.wikipedia.org/wiki/M%C3%A9sz%C3%A1ros_Istv%C3%A1n_(labdar%C3%BAg%C3%B3,_1899)",Gyöngyösszőlős,78446.0,https://hu.wikipedia.org/wiki/Gyöngyösszőlős,,
Mészáros József,1923.01.16,http://hu.wikipedia.org/wiki/M%C3%A9sz%C3%A1ros_J%C3%B3zsef_(labdar%C3%BAg%C3%B3),Pestszenterzsébet,40000.0,http://hu.wikipedia.org/wiki/Pestszenterzs%C3%A9bet,BP,m
Mészáros Norbert,1980.08.19,http://hu.wikipedia.org/wiki/M%C3%A9sz%C3%A1ros_Norbert,Pápa,28789.0,http://hu.wikipedia.org/wiki/P%C3%A1pa_(telep%C3%BCl%C3%A9s),,
Mészöly Géza,1967.02.25,http://hu.wikipedia.org/wiki/M%C3%A9sz%C3%B6ly_G%C3%A9za_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Mészöly Kálmán,1941.07.16,http://hu.wikipedia.org/wiki/M%C3%A9sz%C3%B6ly_K%C3%A1lm%C3%A1n,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Mike István,1924.07.06,http://hu.wikipedia.org/wiki/Mike_Istv%C3%A1n_(labdar%C3%BAg%C3%B3),Budatétény,10715.0,https://hu.wikipedia.org/wiki/Budatétény,,
Mikes Károly,1913.10.20,http://hu.wikipedia.org/wiki/Monostori_K%C3%A1roly_(labdar%C3%BAg%C3%B3),Kispest,50000.0,http://hu.wikipedia.org/wiki/Kispest,BP,m
Miklósi István,1909.12.13,http://hu.wikipedia.org/wiki/Mikl%C3%B3si_Istv%C3%A1n,Fiume,107964.0,https://hu.wikipedia.org/wiki/Fiume,,
Minder Frigyes,1880.11.28,http://hu.wikipedia.org/wiki/Minder_Frigyes,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Miriuta László,1968.09.19,http://hu.wikipedia.org/wiki/Vasile_Miriu%C5%A3%C4%83,Nagybánya,107434.0,https://hu.wikipedia.org/wiki/Nagybánya,,
Mocsi Attila,2000.05.29,,Lakszakállas,1203.0,https://hu.wikipedia.org/wiki/Lakszakállas,,
Moldván Miklós,1954.10.03,http://hu.wikipedia.org/wiki/Moldv%C3%A1n_Mikl%C3%B3s,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Molnár Balázs,1977.07.01,http://hu.wikipedia.org/wiki/Moln%C3%A1r_Bal%C3%A1zs,Zalaegerszeg,55433.0,https://hu.wikipedia.org/wiki/Zalaegerszeg,,
Molnár Dezső,1939.12.12,http://hu.wikipedia.org/wiki/Moln%C3%A1r_Dezs%C5%91,Magyarlak,761.0,https://hu.wikipedia.org/wiki/Magyarlak,,
Molnár Ferenc,1884.11.28,"http://hu.wikipedia.org/wiki/Moln%C3%A1r_Ferenc_(labdar%C3%BAg%C3%B3,_1885)",Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Molnár György,1901.02.12,http://hu.wikipedia.org/wiki/Moln%C3%A1r_Gy%C3%B6rgy_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Molnár Imre,1885.10.30,http://hu.wikipedia.org/wiki/Moln%C3%A1r_Imre_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Molnár János,1931.05.14,http://hu.wikipedia.org/wiki/Moln%C3%A1r_J%C3%A1nos_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Molnár Ödön,1891.03.25,http://hu.wikipedia.org/wiki/Moln%C3%A1r_%C3%96d%C3%B6n,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Mónos Tamás,1968.01.03,http://hu.wikipedia.org/wiki/M%C3%B3nos_Tam%C3%A1s,Simontornya,3581.0,https://hu.wikipedia.org/wiki/Simontornya,,
Monostori Tivadar,1936.08.24,http://hu.wikipedia.org/wiki/Monostori_Tivadar,Felsőgalla,2500.0,http://hu.wikipedia.org/wiki/Fels%C5%91galla,,m
Móré János,1910.06.20,http://hu.wikipedia.org/wiki/M%C3%B3r%C3%A9_J%C3%A1nos,Debrecen,201582.0,https://hu.wikipedia.org/wiki/Debrecen,,
Mracskó Mihály,1968.06.13,http://hu.wikipedia.org/wiki/Mracsk%C3%B3_Mih%C3%A1ly,Mezőhegyes,4393.0,https://hu.wikipedia.org/wiki/Mezőhegyes,,
Mucha József,1951.10.25,http://hu.wikipedia.org/wiki/Mucha_J%C3%B3zsef,Máza,1110.0,https://hu.wikipedia.org/wiki/Máza,,
Müller Ferenc,1901,https://hu.wikipedia.org/wiki/M%C3%BCller_Ferenc_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Müller József,1884.12.20,http://hu.wikipedia.org/wiki/M%C3%BCller_J%C3%B3zsef,Zalaszentgrót,5775.0,https://hu.wikipedia.org/wiki/Zalaszentgrót,,
Müller Sándor,1948.09.21,http://hu.wikipedia.org/wiki/M%C3%BCller_S%C3%A1ndor_(labdar%C3%BAg%C3%B3),Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
Nádler Henrik,1901.03.19,http://hu.wikipedia.org/wiki/N%C3%A1dler_Henrik,Budapest,1671004.0,https://hu.wikipedia.org/wiki/Budapest,,
